,관광지명,도시,테마,도로명주소,지번주소,위도,경도,구글별점,검색건수,데이터셋카테고리
385,소래습지생태공원,인천광역시 남동구,,인천광역시 남동구 소래로 154번길 77(논현동),,37.40736572,126.7463366,,,
386,소래철교,인천광역시 남동구,,인천광역시 남동구 포구로 2-9(논현동),,37.3988308,126.7403795,,,
387,장도포대지,인천광역시 남동구,,,인천광역시 남동구 논현동 111-13,37.39790186,126.7382687,,,
388,소래역사관,인천광역시 남동구,,인천광역시 남동구 아암대로 1605(논현동),,37.39816347,126.7375992,,,
389,화암관광지,강원도 정선군,,강원도 정선군 화암면 화암동굴길 12-13,강원도 정선군 화암면 화암리 540-12,37.35092374,128.7896216,,,
390,아우라지 관광지,강원도 정선군,,강원도 정선군 여량면 아우라지길 69,강원도 정선군 여량면 여량리 186-1,37.47574407,128.7243663,,,
391,서포리관광지,인천광역시 옹진군,,인천광역시 옹진군 덕적면 덕적남로606번길 3,인천광역시 옹진군 덕적면 서포리 229-23,37.2232919,126.1169337,,,
392,보은 삼년산성,충청북도 보은군,,충청북도 보은군 보은읍 성주1길 104,충청북도 보은군 보은읍 어암리 280-1,36.48993999,127.7417752,,,
393,보은 우당고택,충청북도 보은군,,충청북도 보은군 장안면 개안길 10-2,충청북도 보은군 장안면 개안리 154,36.46857583,127.7906134,,,
394,속리산 법주사,충청북도 보은군,,충청북도 보은군 속리산면 법주사로 379,충청북도 보은군 속리산면 사내리 209,36.53993659,127.8306346,,,
395,동학농민혁명기념공원,충청북도 보은군,,충청북도 보은군 보은읍 동학로 236-22,충청북도 보은군 보은읍 성족리 산16,36.51567136,127.7591951,,,
396,대천해수욕장,충청남도 보령시,,충청남도 보령시 머드로 123,,36.31554012,126.5108563,,,
397,무창포해수욕장,충청남도 보령시,,충청남도 보령시 웅천읍 열린바다1길 10,,36.24457737,126.5365426,,,
398,간현관광지,강원도 원주시,,강원도 원주시 지정면 소금산길 26,강원도 원주시 지정면 간현리 1056-5,37.36489327,127.832544,,,
399,"목포근대역사관 1관 (구, 일본영사관)",전라남도 목포시,,목포시 영산로 29번길 6,전라남도 목포시 대의동2가 1-5,34.7876957778,126.3817941784,,,
400,"목포근대역사관 2관 (구,동양척식주식회사)",전라남도 목포시,,목포시 번화로 18,전라남도 목포시 중앙동2가 6,34.7859637376,126.3814912397,,,
401,동춘당,대전광역시,,대전광역시 대덕구 동춘당로 80,대전광역시 대덕구 송촌동 192,36.36537889,127.4412933,,,
402,성옥기념관,전라남도 목포시,,목포시 영산로 11,전라남도 목포시 유달동 4-2,34.7869857572,126.379864507,,,
403,구 동본원사 목포별원,전라남도 목포시,,목포시 영산로 75번길 5,전라남도 목포시 무안동 2-4,34.7897003158,126.3842863497,,,
404,유달산,전라남도 목포시,,목포시 유달로 180,전라남도 목포시 죽교동 300,34.7914299321,126.3759182609,,,
405,서산동 시화골목,전라남도 목포시,,목포시 해안로127번길 14-2,전라남도 목포시 서산동 12-89,34.7817451946,126.3773176322,,,
406,연희네슈퍼(영화 1987 촬영지),전라남도 목포시,,목포시 해안로127번길 14-2,전라남도 목포시 서산동 12-89,34.7817451946,126.3773176322,,,
407,춤추는 바다분수,전라남도 목포시,,목포시 평화로 82,전라남도 목포시 상동 1157,34.7966621284,126.4337908816,,,
408,목포해상케이블카,전라남도 목포시,,목포시 해양대학로 240,전라남도 목포시 죽교동 516-101,34.7994017882,126.370023893,,,
409,삼학도크루즈,전라남도 목포시,,목포시 삼학로 92번길 104,전라남도 목포시 산정동 1454-7,34.7810157076,126.3879310309,,,
410,김대중노벨평화상기념관,전라남도 목포시,,목포시 삼학로 92번길 68,전라남도 목포시 산정동 1481,34.7828517737,126.3922505599,,,
411,목포자연사박물관,전라남도 목포시,,목포시 남농로 135,전라남도 목포시 용해동 7,34.7939106668,126.4225029615,,,
412,갓바위,전라남도 목포시,,목포시 남농로 135,전라남도 목포시 용해동 산86-24,34.7921900744,126.4257403548,,,
413,인천가스과학관,인천광역시 연수구,,인천광역시 연수구 인천신항대로960,인천광역시 연수구 송도동 364,37.35281836,126.6121219,,,
414,인천상륙작전기념관,인천광역시 연수구,,인천광역시 연수구 청량로160번길 26,인천광역시 연수구 옥련동 525,37.42070925,126.6531798,,,
415,컴팩스마트시티,인천광역시 연수구,,인천광역시 연수구 인천타워대로 238,인천광역시 연수구 송도동24-7,37.39281227,126.6358879,,,
416,가천박물관,인천광역시 연수구,,인천광역시 연수구 청량로102번길 40-9,인천광역시 연수구 옥련동 567-22,37.41847997,126.6576026,,,
417,오월드,대전광역시,,대전광역시 중구 사정공원로 70,대전광역시 중구 사정동 142,36.28749807,127.3985061,,,
418,뿌리공원,대전광역시,,대전광역시 중구 뿌리공원로 79,대전광역시 중구 침산동 364,36.28537962,127.3883000376,,,
419,엑스포과학공원,대전광역시,,대전광역시 유성구 대덕대로 480,대전광역시 유성구 도룡동 3-1,36.37662561,127.3871992,,,
420,한밭수목원,대전광역시,,대전광역시 서구 둔산대로 169,대전광역시 서구 만년동 396,36.36646857,127.3880154,,,
421,계족산황톳길,대전광역시,,대전광역시 대덕구 장동로 59,대전광역시 대덕구 와동 2-1,36.40406651,127.4297932,,,
422,대청호반,대전광역시,,대전광역시 대덕구 대청로 607,대전광역시 대덕구 미호동 57,36.47362538,127.4735679,,,
423,장태산휴양림,대전광역시,,대전광역시 서구 장안로 461,대전광역시 서구 장안동 259,36.21596913,127.3412778,,,
424,대전둘레산길,대전광역시,,대전광역시 중구 보문산공원로 440,대전광역시 중구 대사동 195-2,36.30879672,127.4231236,,,
425,유성온천,대전광역시,,대전광역시 유성구 계룡로60,대전광역시 유성구 봉명동 574,36.3547298,127.3375865,,,
426,팔공산 하늘정원,경상북도 군위군,,,경상북도 군위군 부계면 동산리 산 74-18,36.0238129761,128.6967605094,,,
427,김수환 추기경 사랑과 나눔 공원,경상북도 군위군,,경상북도 군위군 군위읍 군위금성로 270,경상북도 군위군 군위읍 용대리 424,36.2324488883,128.599612947,,,
428,사라온 이야기 마을,경상북도 군위군,,경상북도 군위군 군위읍 동서길 49,경상북도 군위군 군위읍 서부리 44-1,36.2361553599,128.5677327961,,,
429,금정산,부산광역시 금정구,,부산광역시 금정구 범어사로 250,부산광역시 금정구 청룡동 546,35.2830426366,129.0676207876,,,
430,범어사,부산광역시 금정구,,부산광역시 금정구 범어사로 250,부산광역시 금정구 청룡동 546,35.28304308,129.0676212,,,
431,회동수원지,부산광역시 금정구,,부산광역시 금정구 오륜대로258,부산광역시 금정구 오륜동 353-2,35.24707332,129.115753,,,
432,서동미로시장,부산광역시 금정구,,부산광역시 금정구 서동로141번길 16,부산광역시 금정구 서동 341-10,35.21586987,129.102466,,,
433,스포원파크,부산광역시 금정구,,부산광역시 금정구 체육공원로399번길 324,부산광역시 금정구 두구동 1641,35.28912108,129.1070434,,,
434,한국이슬람부산성원,부산광역시 금정구,,부산광역시 금정구 금단로 113-13,부산광역시 금정구 남산동 30-1,35.25998626,129.0922564,,,
435,요산문학관,부산광역시 금정구,,부산광역시 금정구 팔송로 60-6,부산광역시 금정구 남산동 662,35.27236562,129.085732,,,
436,오륜대한국순교자박물관,부산광역시 금정구,,부산광역시 금정구 오륜대로 106-1,부산광역시 금정구 부곡동 1-4,35.24570172,129.1009016,,,
437,부산대젊음의거리,부산광역시 금정구,,부산광역시 금정구 장전온천천로 51,부산광역시 금정구 장전동 643-117,35.229587,129.0888177,,,
438,금정산성마을,부산광역시 금정구,,부산광역시 금정구 산성로 452,부산광역시 금정구 금성동 554-3,35.250339,129.0561338,,,
439,삽교호관광지,충청남도 당진시,,충청남도 당진시 신평면 삽교천3길 100,,36.88890544,126.8247541,,,
440,왜목마을관광지,충청남도 당진시,,충청남도 당진시 석문면 왜목길 15-5,,37.04493276,126.5246154,,,
441,난지섬관광지,충청남도 당진시,,충청남도 당진시 석문면 난지1길 67,,37.047036,126.4242087,,,
442,유당공원,전라남도 광양시,,전라남도 광양시 광양읍 백운로 14,전라남도 광양시 광양읍 목성리 673-1,34.97010442,127.5924243,,,
443,서천무지개분수대,전라남도 광양시,,,전라남도 광양시 광양읍 칠성리 729,34.9735109015,127.5756853563,,,
444,장도전수관,전라남도 광양시,,전라남도 광양시 광양읍 매천로 771,전라남도 광양시 광양읍 칠성리 1009-3,34.97705608,127.5805515,,,
445,도립미술관,전라남도 광양시,,전라남도 광양시 순광로 680-4,전라남도 광양시 광양읍 인동리 227-1,34.96887104,127.5903033,,,
446,미당서정주의 집,서울특별시 관악구,,서울특별시 관악구 남부순환로 256 나길 4,서울특별시 관악구 남현동 1071-11,37.4734032,126.973367,,,
447,광양와인동굴,전라남도 광양시,,전라남도 광양시 광양읍 강정길 33,전라남도 광양시 광양읍 용강리 48-1,34.96130264,127.6085909,,,
448,광양역사문화관,전라남도 광양시,,전라남도 광양시 광양읍 매천로 829,전라남도 광양시 광양읍 읍내리 272-1,34.9757671,127.5859802,,,
449,사라실 라벤더 단지,전라남도 광양시,,,전라남도 광양시 주암면 문길리 산 20-2,35.04162939,127.270748,,,
450,사라실 예술촌,전라남도 광양시,,전라남도 광양시 사곡로 201,전라남도 광양시 사곡리 1005,34.962211,127.626222,,,
451,광양 마로산성,전라남도 광양시,,,전라남도 광양시 사곡리 산 254,34.966742,127.619496,,,
452,광양 궁시장,전라남도 광양시,,,전라남도 광양시 광양읍 구산리 716,34.98778794,127.5865036,,,
453,매천황현생가,전라남도 광양시,,전라남도 광양시 봉강면 서석길 14-3,전라남도 광양시 봉강면 석사리 758,34.99341564,127.561707,,,
454,해달별천문대,전라남도 광양시,,전라남도 광양시 봉강면 하조길 91-20,전라남도 광양시 봉강면 조령리 산 222-7,35.07478024,127.5540516,,,
455,백운산자연휴양림,전라남도 광양시,,전라남도 광양시 옥룡면 백계로 33,전라남도 광양시 옥룡면 추산리 산 114,35.05645795,127.5976491,,,
456,광양 옥룡사지,전라남도 광양시,,전라남도 광양시 옥룡면 추산리 산 35-1,전라남도 광양시 옥룡면 추산리 산 35-1,35.0470172106,127.6085305038,,,
457,국사봉랜드,전라남도 광양시,,전라남도 광양시 옥곡면 대치로 433,전라남도 광양시 옥곡면 수평리 130,35.00642478,127.6525399,,,
458,기독교선교100주년기념관,전라남도 광양시,,전라남도 광양시 진상면 성지로 399,전라남도 광양시 진상면 황죽리 1395,35.04305027,127.6604508,,,
459,섬진강 망덕포구,전라남도 광양시,,전라남도 광양시 진월면 망덕길 171,전라남도 광양시 진월면 망덕리 845-82,34.96787088,127.7579265,,,
460,윤동주 유고 보존 정병욱 가옥,전라남도 광양시,,전라남도 광양시 진월면 망덕길 249,전라남도 광양시 진월면 망덕리 23,34.97075423,127.759122,,,
461,광양매화문화관,전라남도 광양시,,전라남도 광양시 다압면 지막1길 21,전라남도 광양시 다압면 도사리 377,35.07665864,127.7180474,,,
462,느랭이골자연리조트,전라남도 광양시,,전라남도 광양시 토끼재길 119-32,전라남도 광양시 다압면 신원리 산125,35.06003247,127.7114041,,,
463,구봉산전망대,전라남도 광양시,,전라남도 광양시 구봉산전망대길 155,,34.93646837,127.6427008,,,
464,광양항해양공원,전라남도 광양시,,,전라남도 광양시 중동 1894,34.9212775101,127.6939636136,,,
465,무지개다리,전라남도 광양시,,,전라남도 광양시 금호동 625-1,34.9367985668,127.715141,,,
466,해오름육교,전라남도 광양시,,,전라남도 광양시 마동 1125,34.9344266195,127.7061606362,,,
467,배알도수변공원,전라남도 광양시,,,전라남도 광양시 태인동 1632-13,34.959931,127.7601849287,,,
468,광양 김 시식지,전라남도 광양시,,전라남도 광양시 김시식지1길 57-6,,34.94697848,127.7519933,,,
469,능강관광지,충청북도 제천시,,충청북도 제천시 수산면 옥순봉로 1248,충청북도 제천시 수산면 능강리 200-10,36.9900227746,128.1956763721,,,
470,금월봉관광지,충청북도 제천시,,충청북도 제천시 금성면 청풍호로 1316,충청북도 제천시 금성면 월굴리 134-41,37.04384263,128.1736527,,,
471,계산관광지,충청북도 제천시,,충청북도 제천시 청풍면 계산리 9-4번지,충청북도 제천시 청풍면 계산리 9-4,37.017861,128.130911,,,
472,만남의광장,충청북도 제천시,,충청북도 제천시 청풍면 청풍호로50길 6,충청북도 제천시 청풍면 교리 147,37.01083356,128.1811895,,,
473,제천 성내관광지,충청북도 제천시,,충청북도 제천시 금성면 청풍호로 1482,충청북도 제천시 금성면 성내리 산12-2,37.03366403,128.1751729,,,
474,제천온천관광지,충청북도 제천시,,충청북도 제천시 수산면 내리 산24번지,충청북도 제천시 수산면 내리 산24,36.9218335179,128.181971362,,,
475,교리관광지,충청북도 제천시,,충청북도 제천시 청풍면 청풍호로 1798,충청북도 제천시 청풍면 교리 225-1,37.0165671698,128.1768531473,,,
476,치산관광지,경상북도 영천시,,경상북도 영천시 신녕면 신암길 17,경상북도 영천시 신녕면 치산리 산255,36.0469328129,128.7128209679,,,
477,자갈치시장,부산광역시 중구,,부산광역시 중구 자갈치해안로 52,부산광역시 중구 남포동4가 37-1,35.09661444,129.0305818,,,
478,40계단테마거리,부산광역시 중구,,부산광역시 중구 대청로135번길 13,부산광역시 중구 중앙동4가 38-1,35.10397225,129.0346287,,,
479,BIFF광장,부산광역시 중구,,부산광역시 중구 비프광장로 36,부산광역시 중구 남포동5가 18-1,35.09862035,129.0287588,,,
480,영도대교,부산광역시 중구,,부산광역시 중구 태종로 8,부산광역시 중구 남포동1가 33-9,35.09725344,129.035681,,,
481,보수동책방골목,부산광역시 중구,,부산광역시 중구 대청로 57-1,부산광역시 중구 보수동1가 124-15,35.10323904,129.0263248,,,
482,용두산공원,부산광역시 중구,,부산광역시 중구 용두산길 37-55,부산광역시 중구 광복동2가 1-2,35.1009305,129.0324434,,,
483,광복로,부산광역시 중구,,부산광역시 중구 광복중앙로 1,부산광역시 중구 창선동1가 44,35.09947039,129.0311659,,,
484,부산영화체험박물관,부산광역시 중구,,부산광역시 중구 대청로126번길 12,부산광역시 중구 동광동3가 41-4,35.10169342,129.033594,,,
485,예술의전당,서울특별시 서초구,,서울특별시 서초구 남부순환로 2406,서울특별시 서초구 서초동 700,37.4802402,127.0142152,,,
486,국립국악원,서울특별시 서초구,,서울특별시 서초구 남부순환로 2364,서울특별시 서초구 서초동 700,37.47771881,127.0098185,,,
487,헌인릉,서울특별시 서초구,,서울특별시 서초구 헌인릉길 36-10,서울특별시 서초구 내곡동 산 13-1,37.46537744,127.0837156,,,
488,매헌 윤봉길의사 기념관,서울특별시 서초구,,서울특별시 서초구 매헌로 99,서울특별시 서초구 양재동 236,37.4730498,127.0369771,,,
489,고투몰,서울특별시 서초구,,서울특별시 서초구 신반포로200,서울특별시 서초구 잠원동 68-17,37.50622031,127.0050517,,,
490,"세빛섬, 반포대교 달빛무지개분수",서울특별시 서초구,,서울특별시 서초구 올림픽대로683,서울특별시 서초구 반포동 650,37.5124362,126.9959623,,,
491,삼성딜라이트,서울특별시 서초구,,서울특별시 서초구 서초대로74길 11,서울특별시 서초구 서초동 1320-10,37.4966085,127.0269023,,,
492,강감찬전시관,서울특별시 관악구,,서울특별시 관악구 낙성대로 77 낙성대공원내,서울특별시 관악구 봉천동 228,37.47197208,126.959371,,,
493,구문소 관광지,강원도 태백시,,강원도 태백시 동태백로11(동점동),강원도 태백시 동점동 498-123,37.0929806,129.042284,,,
494,무릉계곡,강원도 동해시,,강원도 동해시 삼화로 584,강원도 동해시 삼화동 860-1,37.463551,129.014511,,,
495,망상,강원도 동해시,,강원도 동해시 동해대로 6270-10,강원도 동해시 망상동 393-100,37.59225327,129.0896922,,,
496,추암,강원도 동해시,,강원도 동해시 촛대바위길 28,강원도 동해시 추암동 1,37.477063,129.159196,,,
497,천지연폭포,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 남성중로 2-15(서홍동),제주특별자치도 서귀포시 서홍동 666-1,33.2447447,126.5595511,,,
498,정방폭포,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 칠십리로214번길 37(동홍동),제주특별자치도 서귀포시 동홍동 278,33.24474912,126.5730486,,,
499,중문대포주상절리대,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 이어도로 36-30(중문동),제주특별자치도 서귀포시 중문동 2768-1,33.23799399,126.4260174,,,
500,천제연폭포,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 천제연로 132(중문동),제주특별자치도 서귀포시 중문동 2232,33.2526783,126.4183754,,,
501,산방산,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 안덕면 산방로 218-11,제주특별자치도 서귀포시 안덕면 사계리 184,33.23697818,126.312306,,,
502,용머리해안,제주특별자치도 서귀포시,,,제주특별자치도 서귀포시 안덕면 사계리 112-3,33.2336990988,126.3146297339,,,
503,감귤박물관,제주특별자치도 서귀포시,,제주특별자치도 서귀포시 효돈순환로 441(신효동),제주특별자치도 서귀포시 신효동 1200-6,33.27159304,126.6074285,,,
504,통일전망대,강원도 고성군,,강원도 고성군 현내면 금강산로 481,강원도 고성군 현내면 마차진리 188,38.5143860898,128.4167029557,,,
505,화진포역사안보전시관,강원도 고성군,,강원도 고성군 거진읍 화진포길 280,강원도 고성군 거진읍 화포리 530-1,38.4725051545,128.4430601817,,,
506,화진포해양박물관,강원도 고성군,,강원도 고성군 현내면 화진포길 412,강원도 고성군 현내면 초도리 94-1 화진포해양박물관,38.481345,128.435682,,,
507,화진포 생태박물관,강원도 고성군,,강원도 고성군 거진읍 화진포길 256,강원도 고성군 거진읍 화포리 590-2,38.4721873756,128.4436213784,,,
508,송지호 관망타워,강원도 고성군,,강원도 고성군 죽왕면 동해대로 6021,강원도 고성군 죽왕면 오봉리 9-34,38.3362361505,128.5175988538,,,
509,송도해상케이블카,부산광역시 서구,,부산광역시 서구 송도해변로 171,부산광역시 서구 암남동 124-1,35.07664334,129.0233986,,,
510,송도해수욕장,부산광역시 서구,,부산광역시 서구 송도해변로 100,부산광역시 서구 암남동 135-5,35.07682117,129.0180502,,,
511,암남공원,부산광역시 서구,,부산광역시 서구 암남공원로 185,부산광역시 서구 암남동 산193,35.0616574,129.0149368,,,
512,구덕문화공원,부산광역시 서구,,부산광역시 서구 꽃마을로 163번길 73,부산광역시 서구 서대신동3가 산18-15,35.12641369,129.005742,,,
513,송도해안산책로,부산광역시 서구,,부산광역시 서구 암남공원로 185,부산광역시 서구 암남동 620-2,35.0616574,129.0149368,,,
514,대신공원,부산광역시 서구,,부산광역시 서구 대신공원로 37-18,부산광역시 서구 서대신동 3가 산2-3,35.121591,129.0161785,,,
515,부산공동어시장,부산광역시 서구,,부산광역시 서구 충무대로 202,부산광역시 서구 남부민동 691-3,35.08990091,129.0263675,,,
516,천마산조각공원,부산광역시 서구,,부산광역시 서구 천마산로 209번길 94,부산광역시 서구 남부민동 1-6,35.08903987,129.0174786,,,
517,구덕운동장,부산광역시 서구,,부산광역시 서구 망양로 57 (씨름체육관 서구 꽃마을로 156번길12),부산광역시 서구 서대신동3가 211-1,35.11659638,129.0145297,,,
518,임시수도기념관,부산광역시 서구,,부산광역시 서구 임시수도기념로 45,부산광역시 서구 부민동3가 22,35.10374876,129.0175954,,,
519,송도오션파크,부산광역시 서구,,부산광역시 서구 송도해변로 36,부산광역시 서구 암남동 135-23,35.0727182987,129.017447672,,,
520,내원사계곡(내원사),경상남도 양산시,,경상남도 양산시 하북면 내원로 207,경상남도 양산시 하북면 용연리 291,35.44578536,129.1104508,,,
521,대운산자연휴양림,경상남도 양산시,,경상남도 양산시 탑골길 270,경상남도 양산시 용당동 산66,35.41784975,129.2088996,,,
522,법기수원지,경상남도 양산시,,경상남도 양산시 동면 법기로 198-13,경상남도 양산시 동면 법기리 332,35.34825271,129.1079758,,,
523,양산시립박물관,경상남도 양산시,,경상남도 양산시 북정로 78,경상남도 양산시 북정동 678,35.35849531,129.0490358,,,
524,양산타워,경상남도 양산시,,경상남도 양산시 동면 강변로 264-1,경상남도 양산시 동면 석산리 652,35.32782588,129.0276012,,,
525,에덴밸리,경상남도 양산시,,경상남도 양산시 원동면 어실로 1206,경상남도 양산시 원동면 대리 1040-1,35.42905699,128.984466395,,,
526,임경대,경상남도 양산시,,경상남도 양산시 원동면 원동로 285,경상남도 양산시 원동면 화제리 산72-4,35.32243455,128.9778074,,,
527,통도사,경상남도 양산시,,경상남도 양산시 하북면 통도사로 108,경상남도 양산시 하북면 지산리 583,35.4754091197,129.0563671778,,,
528,통도환타지아,경상남도 양산시,,경상남도 양산시 하북면 통도7길 68,경상남도 양산시 하북 면순지리 470,35.4999923953,129.0831298922,,,
529,홍룡폭포(홍룡사),경상남도 양산시,,경상남도 양산시 상북면 홍룡로 372,경상남도 양산시 상북면 대석리 1,35.3969996748,129.0864895,,,
530,황산공원,경상남도 양산시,,경상남도 양산시 물금읍 낙동로 295-19,경상남도 양산시 물금읍 물금리 162-1,35.3017308251,128.9895949139,,,
531,방화동가족휴가촌,전라북도 장수군,,전라북도 장수군 번암면 방화동로 778,전라북도 장수군 번암면 사암리 625,35.59064179,127.5268761,,,
532,남한산성,경기도 광주시,,경기도 광주시 남한산성면 남한산성로 731,경기도 광주시 남한산성면 산성리 158-1번지,37.47669636,127.1884165,,,
533,분원백자자료관,경기도 광주시,,경기도 광주시 남종면 산수로 1642-1,경기도 광주시 남종면 분원리 116번지,37.49625742,127.3034492,,,
534,천진암,경기도 광주시,,경기도 광주시 퇴촌면 천진암로 1203,경기도 광주시 퇴촌면 우산리 500번지,37.42357313,127.3883989,,,
535,경기도자박물관,경기도 광주시,,경기도 광주시 곤지암읍 경충대로 727,경기도 광주시 곤지암읍 삼리 72-1번지,37.35028421,127.3347877,,,
536,경안천습지생태공원,경기도 광주시,,경기도 광주시 퇴촌면 산수로 1159,경기도 광주시 퇴촌면 정지리 456-4번지,37.45920014,127.3051169,,,
537,팔당물안개공원,경기도 광주시,,경기도 광주시 남종면 산수로 1897,경기도 광주시 남종면 귀여리 267-10번지,37.50956344,127.3174613,,,
538,중대물빛공원,경기도 광주시,,경기도 광주시 순암로 307,경기도 광주시 중대동 229번지,37.40272258,127.218054,,,
539,무이예술관,강원도 평창군,,강원도 평창군 봉평면 사리평길 233,강원도 평창군 봉평면 무이리 58,37.61527594,128.348787,,,
540,백룡동굴,강원도 평창군,,강원도 평창군 미탄면 문희길 63,강원도 평창군 미탄면 마하리 82,37.27786356,128.577051,,,
541,이효석문화예술촌,강원도 평창군,,강원도 평창군 봉평면 효석문학길 73-25,강원도 평창군 봉평면 창동리 544-3,37.61317426,128.3701239,,,
542,마하생태관광지,강원도 평창군,,,강원도 평창군 미탄면 마하리 일원,37.2924471,128.5419693,,,
543,용평관광단지,강원도 평창군,,,"강원도 평창군 대관령면 용산리, 수하리 일원",37.660871,128.666483,,,
544,알펜시아관광단지,강원도 평창군,,강원도 평창군 대관령면 솔봉로 325 일원,강원도 평창군 대관령면 용산리 425 일원,37.6552224,128.681494,,,
545,휘닉스파크관광단지,강원도 평창군,,강원도 평창군 봉평면 태기로 174 일원,강원도 평창군 봉평면 면온리 1095-1 일원,37.581373,128.327331,,,
546,김포평화누리길 1코스,경기도 김포시,,,경기도 김포시 대곶면 대명리 561(대명항),37.6596942,126.5590043,,,
547,김포평화누리길 2코스,경기도 김포시,,,경기도 김포시 월곶면 성동리 산49(문수산성),37.7429948,126.5467533,,,
548,김포평화누리길 3코스,경기도 김포시,,,경기도 김포시 하성면 전류리 43-4(전류리 포구),37.7491124,126.6147154,,,
549,김포 장릉,경기도 김포시,,경기도 김포시 장릉로 79(풍무동),경기도 김포시 풍무동 666-1,37.6107519,126.7126583,,,
550,애기봉 평화생태공원,경기도 김포시,,경기도 김포시 평화공원로 289,경기도 김포시 월곶면 조강리 1-9,37.7431684,126.5940634,,,
551,문수산성,경기도 김포시,,,경기도 김포시 월곶면 성동리 산50,37.7429948,126.5467533,,,
552,김포함상공원,경기도 김포시,,경기도 김포시 대곶면 대명항1로 110-36,경기도 김포시 대곶면 대명리 551-1,37.6406387,126.539261,,,
553,덕포진,경기도 김포시,,경기도 김포시 대곶면 덕포진로103번길 90,경기도 김포시 대곶면 신안리 232-1,37.6506248,126.5387862,,,
554,덕포진교육박물관,경기도 김포시,,경기도 김포시 대곶면 덕포진로103번길 90,경기도 김포시 대곶면 신안리 232-1,37.6506248,126.5387862,,,
555,다도박물관,경기도 김포시,,경기도 김포시 월곶면 애기봉로275번길 187-49,경기도 김포시 월곶면 개곡리 832,37.7375035,126.5744366,,,
556,김포국제조각공원,경기도 김포시,,경기도 김포시 월곶면 용강로13번길 38,경기도 김포시 월곶면 고막리 82-1,37.72080378,126.552204,,,
557,아트빌리지(한옥마을),경기도 김포시,,경기도 김포시 모담공원로 170,경기도 김포시 운양동 1325-1,37.6466321,126.696212,,,
558,오전약수관광지,경상북도 봉화군,,경상북도 봉화군 물야면 문수로 1541,경상북도 봉화군 물야면 오전리 95-35,37.01209531,128.7457209,,,
559,다덕약수관광지,경상북도 봉화군,,경상북도 봉화군 봉성면 다덕로 873,경상북도 봉화군 봉성면 우곡리 505-5,36.9141215,128.8273232,,,
560,주왕산 관광지,경상북도 청송군,,경상북도 청송군 주왕산면 주왕산로 494,경상북도 청송군 주왕산면 하의리 842,36.37813214,129.108598,,,
561,호미곶관광단지,경상북도 포항시,,경상북도 포항시 남구 호미곶면 해맞이로 136,경상북도 포항시 남구 호미곶면 대보리 286-5,36.07608308,129.5665319,,,
562,신륵사관광지,경기도 여주시,,경기도 여주시 신륵사길 73,경기도 여주시 천송동 289-7,37.29742583,127.6599364,,,
