,관광지명,도시,테마,도로명주소,지번주소,위도,경도,구글별점,검색건수,데이터셋카테고리,지도상 관광지명,별점,리뷰개수
152,경산온천,경상북도 경산시,,경상북도 경산시 남산면 상대로116길 18,경상북도 경산시 남산면 상대리 528,35.78037855,128.7922287,,470000,,경산상대맥반온천,4.0,39
153,무극전적국민관광지,충청북도 음성군,,충청북도 음성군 음성읍 생음대로 594,충청북도 음성군 음성읍 소여리 897,36.95063812,127.6470131659,,6100,,감우재전승기념관,4.0,134
154,우수영관광지,전라남도 해남군,,전라남도 해남군 문내면 관광레저로 1,전라남도 해남군 문내면 학동리 1021,34.57257374,126.3101147,,62200,,해남 전라우수영,4.2,1172
155,땅끝관광지,전라남도 해남군,,전라남도 해남군 송지면 땅끝마을길 100,전라남도 해남군 송지면 송호리 1158-5,34.29471348,126.5250233,,0,,땅끝모노레일,3.9,1357
156,경천대관광지,경상북도 상주시,,경상북도 상주시 사벌국면 경천로 652,경상북도 상주시 사벌국면 삼덕리 1-13,36.45722382,128.2478641,,71700,,경천대,4.3,708
157,회상나루관광지,경상북도 상주시,,경상북도 상주시 중동면 갱다불길 97,경상북도 상주시 중동면 회상리 764,36.44187503,128.2657793,,55700,,낙동강 회상나루 관광지(Nakdonggang Hoesangnaru Tourist Site),4.6,83
158,이바구공작소,부산광역시 동구,,부산광역시 동구 망양로486번길 14-13,부산광역시 동구 초량동 875-2,35.1170993891,129.0338233,,21100,,이바구 공작소,4.1,153
159,장기려더나눔센터,부산광역시 동구,,부산광역시 동구 영초윗길 48,부산광역시 동구 초량동 856-31,35.11853593,129.0326526,,8550,,더나눔,4.4,50
160,이바구충전소,부산광역시 동구,,부산광역시 동구 영초윗길 25,부산광역시 동구 초량동 974-4,35.11735028,129.034686,,19600,,이바구충전소,4.5,6
161,168계단 부대시설,부산광역시 동구,,부산광역시 동구 영초윗길26번길 14,부산광역시 동구 초량동 994-520,35.117699498,129.0353474,,94700,,168계단,4.2,1811
162,김민부전망대,부산광역시 동구,,부산광역시 동구 영초윗길26번길 14,부산광역시 동구 초량동 994-520,35.117699498,129.0353474,,7030,,김민부전망대,4.2,14
163,유치환의 우체통,부산광역시 동구,,부산광역시 동구 망양로580번길 2,부산광역시 동구 초량동 827-44,35.1220958828,129.0338423,,14900,,유치환의 우체통,4.1,344
164,소흥관(한중우호센터),부산광역시 동구,,부산광역시 동구 초량중로 36,부산광역시 동구 초량동 546,35.11507608,129.0375502,,355,,한중우호센터,None,None
165,만화체험관,부산광역시 동구,,부산광역시 동구 성북로 42-1,부산광역시 동구 범일동 1405-1,35.13778041,129.0497944,,669000,,동구만화체험관,3.0,1
166,안용복기념 부산포개항문화관,부산광역시 동구,,부산광역시 동구 증산로 100,부산광역시 동구 좌천동 722,35.13563677,129.0529467,,1650,,안용복기념부산포개항문화관,3.6,26
167,좌천동굴,부산광역시 동구,,부산광역시 동구 고관로185번길 1,부산광역시 동구 좌천동 567-2,35.13325838,129.0522683,,30400,,좌천동굴,4.4,11
168,만화카페,부산광역시 동구,,부산광역시 동구 성북로 31,부산광역시 동구 좌천동 892-8,35.1367514333,129.0496096004,,22000000,,꽁냥꽁냥,4.8,20
169,명란브랜드연구소,부산광역시 동구,,부산광역시 동구 영초윗길 22-1,부산광역시 동구 초량동 994-351,35.117117,129.0350159854,,49500,,명란브랜드연구소,4.6,5
170,창원단감테마공원,경상남도 창원시,,경상남도 창원시 의창구 동읍 동읍로 359번길 27,,35.29915488,128.6632468,,28500,,창원단감테마공원,3.9,7
171,창원의집,경상남도 창원시,,경상남도 창원시 의창구 사림로 16번길 59,,35.24444959,128.6813533,,5070000,,창원의집,4.4,681
172,주남저수지,경상남도 창원시,,경상남도 창원시 의창구 동읍 주남로 101번길 26,,35.30732964,128.6779306,,273000,,주남저수지,4.4,79
173,마금산온천,경상남도 창원시,,경상남도 창원시 의창구 북면 천주로 1167,,35.35464845,128.6094168,,0,,마금산원탕보양온천,4.0,971
174,창원과학체험관,경상남도 창원시,,경상남도 창원시 성산구 충혼로 72번길 16,,35.230268,128.6617774,,454000,,창원과학체험관,4.2,708
175,마산해양레포츠센터,경상남도 창원시,,경상남도 창원시 마산합포구 제2부두로 56,,35.19796654,128.5759021,,150000,,진해해양레포츠스쿨,4.1,78
176,웅천도요지전시관,경상남도 창원시,,경상남도 창원시 진해구 두동도요로 198,,35.12738997,128.8155983,,24000,,웅천도요지전시관,4.2,22
177,진해해양레포츠센터,경상남도 창원시,,경상남도 창원시 진해구 천자로 160,,35.14129989,128.6883002,,128000,,진해해양레포츠스쿨,4.1,78
178,최참판댁,경상남도 하동군,,경상남도 하동군 악양면 평사리길 66-7,경상남도 하동군 악양면 평사리 483,35.15590905,127.688408,,132000,,최참판댁,4.2,3293
179,화개장터,경상남도 하동군,,경상남도 하동군 화개면 쌍계로 15,경상남도 하동군 화개면 탑리 726-46,35.18798946,127.6240666,,446000,,화개장터,5.0,1
180,삼성궁,경상남도 하동군,,경상남도 하동군 청암면 삼성궁길 2,경상남도 하동군 청암면 묵계리 1738-3,35.23870093,127.7054288,,80100,,삼성궁(三聖宮),4.2,1848
181,이병주문학관,경상남도 하동군,,경상남도 하동군 북천면 이명골길 14-28,경상남도 하동군 북천면 직전리 231,35.09720238,127.8942256,,16300,,이병주문학관,4.1,42
182,하동레일파크,경상남도 하동군,,경상남도 하동군 북천면 경서대로 2446-6,경상남도 하동군 북천면 직전리 1477-2,35.11333681,127.8929765,,116000,,북천,4.1,23
183,지리산역사관,경상남도 하동군,,경상남도 하동군 화개면 화개로 1438,경상남도 하동군 화개면 대성리 1389,35.2896912,127.646527,,78700,,지리산역사관,3.9,71
184,하동알프스레포츠,경상남도 하동군,,경상남도 하동군 금남면 경충로 493-9,경상남도 하동군 금남면 중평리 763,34.98260917,127.894714,,26500,,하동알프스레포츠 짚와이어,4.6,900
185,하동 플라이웨이 케이블카,경상남도 하동군,,경상남도 하동군 금남면 경충로 461-7,경상남도 하동군 금남면 중평리 772,34.98083847,127.8952769,,25800,,하동 플라이웨이 케이블카,5.0,3
186,서창한옥문화관,광주광역시 서구,,광주광역시 서구 눌재로 420,광주광역시 서구 세하동 559-1,35.1152353658,126.8300424354,,5340,,서창한옥문화관,3.9,14
187,유니온파크,경기도 하남시,,경기도 하남시 미사대로 710,경기도 하남시 신장동 27,37.54654783,127.2205032,,625000,,하남 유니온파크,4.3,545
188,광주향교,경기도 하남시,,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-3,37.52207622,127.1984175,,634000,,광주향교,4.1,41
189,이성산성,경기도 하남시,,,경기도 하남시 춘궁동 산 36,37.52530687,127.1847777,,502000,,옥천 이성산성,4.3,64
190,미사경정공원,경기도 하남시,,경기도 하남시 미사대로 505,,37.553452043,127.213212795,,124000,,미사경정공원,4.5,1615
191,세계무술공원,충청북도 충주시,,충청북도 충주시 남한강로 24,충청북도 충주시 금릉동 601,36.98782919,127.9055691,,468000,,충주세계무술공원,3.9,2325
192,충주호체험,충청북도 충주시,,충청북도 충주시 중앙탑면 중앙탑길 150,충청북도 충주시 중앙탑면 탑평리 545-1,37.02308256,127.8619229,,223000,,충주체험관광센터,4.7,11
193,능암온천,충청북도 충주시,,충청북도 충주시 앙성면 새바지길 37,충청북도 충주시 앙성면 능암리 14-1,37.09370046,127.802172,,22300,,능암온천랜드,3.8,875
194,충온온천,충청북도 충주시,,충청북도 충주시 앙성면 산전장수1길 103,충청북도 충주시 앙성면 돈산리 13-1,37.10173095,127.7962316,,1970,,앙성탄산온천,3.4,329
195,평택호관광단지,경기도 평택시,,경기도 평택시 현덕면 평택호길 48,경기도 평택시 현덕면 권관리 551-3,36.9148246,126.912951,,123000,,평택호관광단지,4.1,79
196,산정호수,경기도 포천시,,경기도 포천시 영북면 산정호수로411번길 5 일원,경기도 포천시 영북면 산정리 451-3일원,38.065669,127.315722,,1130000,,산정호수,4.1,210
197,백운계곡,경기도 포천시,,경기도 포천시 이동면 포화로 236-24 일원,경기도 포천시 이동면 도평리 35 일원,38.072165,127.409889,,311000,,백운계곡,4.2,893
198,김해가야테마파크,경상남도 김해시,,경상남도 김해시 가야테마길 161,경상남도 김해시 어방동 986,35.25163508,128.8937494,,353000,,김해가야테마파크,4.1,2981
199,김해낙동강레일파크,경상남도 김해시,,경상남도 김해시 생림면 마사로473번길 41,경상남도 김해시 생림면 마사리 654-4,35.37177644,128.8208387,,0,,김해 낙동강 레일바이크 밒 파크,4.1,2115
200,가야랜드,경상남도 김해시,,경상남도 김해시 인제로 368(삼방동),경상남도 김해시 삼방동 1391-2,35.25817158,128.9024348,,3030000,,가야랜드,3.9,1010
201,김해천문대,경상남도 김해시,,경상남도 김해시 가야테마길 254(어방동),경상남도 김해시 어방동 산2-80,35.25306424,128.887298,,134000,,김해천문대,4.6,176
202,롯데워터파크,경상남도 김해시,,경상남도 김해시 장유로 555(신문동),경상남도 김해시 신문동 1417,35.17891121,128.8285605,,1640000,,롯데워터파크 김해,4.1,4722
203,클레이아크김해미술관,경상남도 김해시,,경상남도 김해시 진례면 진례로 275-51,경상남도 김해시 진례면 송정리 358,35.25086479,128.7447968,,113000,,클레이아크 김해미술관,4.3,954
204,김해한옥체험관,경상남도 김해시,,경상남도 김해시 가락로93번길 40(봉황동),경상남도 김해시 봉황동 425-13,35.23436297,128.8766847,,148000,,김해한옥체험관,4.0,289
205,노무현대통령생가,경상남도 김해시,,경상남도 김해시 진영읍 봉하로111번길 16,경상남도 김해시 진영읍 본산리 36,35.31448783,128.7701595,,92000,,노무현대통령생가,4.7,5654
206,수로왕릉,경상남도 김해시,,경상남도 김해시 가락로93번길 26(서상동),경상남도 김해시 서상동 312,35.23487875,128.8772054,,0,,수로왕릉,4.3,1243
207,부경동물원,경상남도 김해시,,경상남도 김해시 유하로226번길 70,경상남도 김해시 유하동 88,35.2203238,128.8197957,,0,,부경동물원,3.5,593
208,해인사,경상남도 합천군,,경상남도 합천군 가야면 해인사길 122,경상남도 합천군 가야면 치인리 10,35.801504,128.0976255,,746000,,해인사,4.6,3353
209,대장경테마파크,경상남도 합천군,,경상남도 합천군 가야면 가야산로 1160,경상남도 합천군 가야면 야천리 943,35.76749785,128.1365362,,60400,,대장경테마파크,4.4,1215
210,오도산 자연휴양림,경상남도 합천군,,경상남도 합천군 봉산면 오도산휴양로 398,경상남도 합천군 봉산면 압곡리 산150,35.67233319,128.0553007,,25800,,오도산자연휴양림,4.4,273
211,합천박물관,경상남도 합천군,,경상남도 합천군 쌍책면 황강옥전로 1558,경상남도 합천군 쌍책면 성산리 504,35.58042271,128.2829423,,614000,,합천박물관,4.3,126
212,황매산군립공원,경상남도 합천군,,경상남도 합천군 가회면 황매산공원길 4,경상남도 합천군 가회면 둔내리 1319,35.48184913,128.0037495,,78800,,황매산군립공원,4.5,530
213,영상테마파크&청와대세트장,경상남도 합천군,,경상남도 합천군 용주면 합천호수로 757,경상남도 합천군 용주면 가호리 418,35.54877253,128.0728984,,2060000,,청와대 세트장,4.3,1823
214,합천댐 물문화관,경상남도 합천군,,경상남도 합천군 대병면 합천호수로 197,경상남도 합천군 대병면 회양리 1603-1,35.531585,128.0295197,,6030,,합천댐물문화관,4.0,115
215,황계폭포,경상남도 합천군,,경상남도 합천군 용주면 황계2길 30,경상남도 합천군 용주면 황계리 산156,35.51135706,128.071173,,16000,,황계폭포,4.2,31
216,정양레포츠공원,경상남도 합천군,,경상남도 합천군 대양면 동부로 39-13,경상남도 합천군 대양면 정양리 101-18,35.55690191,128.1668052,,14800,,정양레포츠공원,4.1,304
217,정양늪생태공원,경상남도 합천군,,경상남도 합천군 대양면 대야로 730,경상남도 합천군 대양면 정양리 146,35.55322772,128.162786,,17000,,정양늪 생태공원,4.2,144
218,해인사 소리길,경상남도 합천군,,경상남도 합천군 가야면 가야산로 1160,경상남도 합천군 가야면 구원리 산9-5,35.76749785,128.1365362,,163000,,해인사소리길,4.5,582
219,용문산 관광지,경기도 양평군,,경기도 양평군 용문면 용문산로641,경기도 양평군 용문면 신점리 515-2,37.54529617,127.583066,,260000,,용문산관광지,4.3,4483
220,두물머리,경기도 양평군,,경기도 양평군 양서면 두물머리길 145,경기도 양평군 양서면 양수리 697,37.53362262,127.3174715,,791000,,두물머리,4.3,9028
221,세미원,경기도 양평군,,경기도 양평군 양서면 양수로 93,경기도 양평군 양서면 용담리 428-8,37.54093866,127.3239608,,293000,,세미원,4.1,4111
222,쉬자파크,경기도 양평군,,경기도 양평군 양평읍 쉬자파크길 193,경기도 양평군 양평읍 백안리 산45-2,37.51122354,127.5331978,,91300,,양평쉬자파크,4.3,962
223,용대관광지,강원도 인제군,,강원도 인제군 북면 십이선녀탕길 16,강원도 인제군 북면 용대리 1795,38.18568475,128.3061965403,,155000,,용대전망대,4.1,158
224,방동관광지,강원도 인제군,,강원도 인제군 기린면 방동약수로 89-59,강원도 인제군 기린면 방동리 34-5,37.94387136,128.3962628,,207000,,상보안유원지,3.9,136
225,오토테마파크,강원도 인제군,,강원도 인제군 기린면 상하답로 130,강원도 인제군 기린면 북리 516,38.00266835,128.2953845617,,6210000,,이안숲속,3.3,194
226,성류굴 관광지,경상북도 울진군,,경상북도 울진군 근남면 성류굴로 202,경상북도 울진군 근남면 노음리 850-12,36.95884825,129.3794409,,62000,,성류굴,4.2,1859
227,백암온천 관광지,경상북도 울진군,,경상북도 울진군 온정면 온천로 7,경상북도 울진군 온정면 소태리 1453,36.72132775,129.343467,,151000,,신선계곡,4.7,9
228,인천도호부청사,인천광역시 미추홀구,,인천광역시 미추홀구 매소홀로 589,인천광역시 미추홀구 문학동 349-2,37.4393787,126.6868134,,28900,,인천도호부관아 (재현물),3.9,30
229,예당관광지,충청남도 예산군,,충청남도 예산군 응봉면 예당관광로 161,,36.63801252,126.799434,,147000,,예당관광지,4.2,420
230,덕산온천관광단지,충청남도 예산군,,충청남도 예산군 덕산면 온천단지2로 11,충청남도 예산군 덕산면 신평리 513,36.69075649,126.659328,,81300,,덕산온천 관광지,4.2,22
231,임진각관광지,경기도 파주시,,경기도 파주시 문산읍 임진각로 177,경기도 파주시 문산읍 사목리 494-1,37.8895387555,126.7401858799,,244000,,임진각관광안내소,4.2,9179
232,공릉관광지,경기도 파주시,,경기도 파주시 조리읍 장곡로 218,경기도 파주시 조리읍 장곡리 420-6,37.7498111,126.8335655,,302000,,공릉,4.5,81
233,장흥관광지,경기도 양주시,,경기도 양주시 장흥면 권율로 193,경기도 양주시 장흥면 석현리 산 1,37.73281632,126.9492504,,557000,,정남진 전망대,4.1,914
234,실안관광지,경상남도 사천시,,경상남도 사천시 노을길 138,경상남도 사천시 실안동 1245-1,34.94398447,128.0399764,,39600,,실안낙조,4.4,156
235,대광해수욕장,전라남도 신안군,,전라남도 신안군 임자면 대광해수욕장길 179,전라남도 신안군 임자면 광산리 407-24,35.10291276,126.0725117,,84100,,대광해수욕장,4.4,129
236,가우도,전라남도 강진군,,전라남도 강진군 대구면 중저길 31-27,,34.53639075,126.791046,,1250000,,가우도,4.3,85
237,영랑생가,전라남도 강진군,,전라남도 강진군 강진읍 영랑생가길 15,,34.6420738,126.7655711,,87000,,강진 영랑생가,4.3,880
238,경북대학교 캠퍼스,대구광역시 북구,,대구광역시 북구 대학로80,대구광역시 북구 산격동 1370-1,35.88909849,128.6143217,,1480000,,경북대학교 대구캠퍼스,4.7,575
239,다산초당,전라남도 강진군,,전라남도 강진군 도암면 다산초당길 68-35,,34.5807211,126.7449445,,290000,,다산초당길,None,None
240,고려청자박물관,전라남도 강진군,,전라남도 강진군 대구면 청자촌길 33,,34.50866203,126.8008374,,599000,,고려청자박물관,3.9,551
241,백련사,전라남도 강진군,,전라남도 강진군 도암면 백련사길 145,,34.58775658,126.747892,,238000,,백련사,4.3,592
242,옥계해변관광지,강원도 강릉시,,강원도 강릉시 옥계면 금진솔밭길 104-29 일원,강원도 강릉시 옥계면 금진리 799-16 일원,37.62739946,129.0476423,,0,,옥계해변,3.5,4
243,주문진해변관광지,강원도 강릉시,,강원도 강릉시 주문진읍 주문북로 222-30 일원,강원도 강릉시 주문진읍 향호리 8-22 일원,37.91137845,128.8178804,,0,,주문진해변,4.3,83
244,연곡해변관광지,강원도 강릉시,,강원도 강릉시 연곡면 해안로 1282 일원,강원도 강릉시 연곡면 동덕리 99-13 일원,37.858992,128.851409,,105000,,연곡해변,4.3,3
245,등명해변관광지,강원도 강릉시,,강원도 강릉시 강동면 정동등명길 2 일원,강원도 강릉시 강동면 정동진리 440-41일원,37.70264843,129.0164178,,0,,등명해변,4.4,57
246,대관령어흘리관광지,강원도 강릉시,,강원도 강릉시 성산면 삼포암길 17 일원,강원도 강릉시 성산면 어흘리 508일원,37.719113,128.793989,,14900,,대관령자연휴양림,4.5,446
247,팔봉산관광지,강원도 홍천군,,강원도 홍천군 서면 한치골길 1124,,37.703098,127.695183,,0,,팔봉산 관광지,4.2,1097
248,소노벨비발디파크,강원도 홍천군,,강원도 홍천군 서면 한치골길 262,,37.65233706,127.6873348,,151000,,선택하신 날짜에는 공유숙박 이용도 가능합니다.,4.3,11398
249,수동관광지,경기도 남양주시,,경기도 남양주시 수동면 비룡로 1635,경기도 남양주시 수동면 내방리 254,37.75797919,127.2753596,,1430000,,수동국민관광단지,2.3,12
250,송정관광지,경상남도 남해군,,경상남도 남해군 미조면 미송로 483,경상남도 남해군 미조면 송정리 1129,34.7231451,128.0249667,,1380000,,정읍 송정,4.3,45
251,영도관광안내센터,부산광역시 영도구,,부산광역시 영도구 봉래나루로 79,부산광역시 영도구 봉래동1가 1,35.09454127,129.0387847,,796000,,영도관광안내센터,4.6,5
252,허준근린공원,서울특별시 강서구,,서울특별시 강서구 허준로5길 42,,37.56759867,126.8537291,,19500,,구암근린공원,4.2,807
253,양천향교,서울특별시 강서구,,서울특별시 강서구 양천로47나길 53,,37.572863,126.839905,,220000,,양천향교,3.9,61
254,약사사,서울특별시 강서구,,서울특별시 강서구 금낭화로17길 261,,37.58312625,126.8050072,,64300,,약사사,4.3,4
255,양천고성지,서울특별시 강서구,,서울특별시 강서구 양천로47나길 52-54,,37.57425363,126.8413319,,16500,,서울양천고성지,5.0,1
256,궁산땅굴역사전시관,서울특별시 강서구,,서울특별시 강서구 양천로49길 106,,37.57266746,126.8383649,,7960,,궁산땅굴역사전시관,4.1,8
257,허가바위,서울특별시 강서구,,서울특별시 강서구 허준로5길 15,,37.56983571,126.8500301,,741000,,허가바위,3.5,18
258,성기동,전라남도 영암군,,전라남도 영암군 군서면 왕인로 440,전라남도 영암군 군서면 동구림리 산18,34.75653201,126.6291224,,48700,,성기동국민관광지,2.5,2
259,마한문화,전라남도 영암군,,전라남도 영암군 시종면 남해당로 65,전라남도 영암군 시종면 옥야리 956,34.89539241,126.5859196,,720000,,마한문화공원,4.1,75
260,영산호관광지,전라남도 영암군,,전라남도 영암군 삼호읍 녹색로 653-11,전라남도 영암군 삼호읍 나불리 일원,34.776135,126.4577774,,18500,,월출산국립공원,4.6,65
261,함지공원,대구광역시 북구,,대구광역시 북구 동암로38길 9,대구광역시 북구 구암동 775-6,35.9424608,128.570482,,44300,,함지근린공원,4.3,519
262,한려수도조망케이블카,경상남도 통영시,,경상남도 통영시 발개로 205,경상남도 통영시 도남동 349-1,34.82665041,128.4251243,,43200,,한려수도조망케이블카,4.3,153
263,한산도 제승당,경상남도 통영시,,경상남도 통영시 한산면 한산일주로 70,경상남도 통영시 한산면 두억리 산39,34.79264032,128.4759648,,37300,,제승당,4.6,424
264,통영루지,경상남도 통영시,,경상남도 통영시 발개로 178,경상남도 통영시 도남동 319-3,34.82440908,128.4241617,,0,,스카이라인루지 통영,4.5,9894
265,박경리기념관,경상남도 통영시,,경상남도 통영시 산양읍 산양중앙로 173,경상남도 통영시 산양읍 신전리 1429-9,34.802301,128.4035792,,46100,,박경리기념관,4.3,911
266,해저터널,경상남도 통영시,,,경상남도 통영시 당동 1-3,34.83609021,128.4116979916,,1640000,,보령해저터널,4.2,26
267,장사도해상공원,경상남도 통영시,,경상남도 통영시 한산면 장사도길 55,경상남도 통영시 한산면 매죽리 산4-1,34.71373747,128.5588706,,124000,,장사도해상공원 까멜리아,4.0,228
268,통영시립박물관,경상남도 통영시,,경상남도 통영시 중앙로 65,경상남도 통영시 도천동 28,34.84075153,128.4167887,,214000,,통영시립박물관,3.7,138
269,삼도수군통제영,경상남도 통영시,,경상남도 통영시 세병로 27,경상남도 통영시 문화동 62,34.84715495,128.423489,,63200,,통영 삼도수군통제영 統營 三道水軍統制營,4.3,118
270,춘천호반(삼악산),강원도 춘천시,,강원도 춘천시 서면 경춘로 1401-25,강원도 춘천시 서면 덕두원리 118-6,37.825714,127.659368,,26800,,춘천삼악산,4.3,33
271,청평사,강원도 춘천시,,강원도 춘천시 북산면 오봉산길 622,강원도 춘천시 북산면 청평리 산210-1,37.983441,127.818301,,147000,,청평사,4.3,1469
272,구곡폭포,강원도 춘천시,,강원도 춘천시 남산면 강촌구곡길 254,강원도 춘천시 남산면 강촌리 432,37.797033,127.615852,,217000,,구곡폭포,4.4,101
273,몰운대,부산광역시 사하구,,부산광역시 사하구 몰운대1길 14(다대동),부산광역시 사하구 다대동 482-3,35.04638172,128.9680068,,157000,,몰운대종합사회복지관,4.1,12
274,다대포 꿈의 낙조분수,부산광역시 사하구,,부산광역시 사하구 몰운대1길 14(다대동),부산광역시 사하구 다대동 482-3,35.04638172,128.9680068,,31900,,다대포 꿈의 낙조분수,4.4,4006
275,다대포해수욕장,부산광역시 사하구,,부산광역시 사하구 몰운대1길 14(다대동),부산광역시 사하구 다대동 1548-1,35.04638172,128.9680068,,404000,,다대포해수욕장,4.4,222
276,낙동강하구아미산전망대,부산광역시 사하구,,부산광역시 사하구 다대낙조2길 77(다대동),부산광역시 사하구 다대동 482-4,35.05276243,128.9607468,,20200,,아미산 전망대,4.4,1106
277,을숙도 생태공원,부산광역시 사하구,,부산광역시 사하구 낙동남로1233번길 25(하단동),부산광역시 사하구 하단동 1151-14,35.11008837,128.9449571,,168000,,을숙도 생태공원,4.4,23
278,을숙도 철새공원,부산광역시 사하구,,부산광역시 사하구 낙동남로 1240(하단동),부산광역시 사하구 하단동 1207-2,35.10449092,128.9459791,,41300,,을숙도 철새공원,4.7,7
279,감천문화마을,부산광역시 사하구,,부산광역시 사하구 감내2로 203(감천동),부산광역시 사하구 감천동 1-14,35.09748815,129.0106077,,761000,,감천문화마을,4.3,21952
280,장림포구,부산광역시 사하구,,부산광역시 사하구 장림로 93번길 72(장림동),부산광역시 사하구 장림동 1092,35.07915955,128.9513486,,0,,장림포구,3.6,330
281,꽃보라동산,대구광역시 북구,,,대구광역시 북구 산격동 1500-6,35.889576,128.601059,,247000,,꽃보라동산,4.3,265
282,운암지수변공원,대구광역시 북구,,,대구광역시 북구 구암동 349,35.932633,128.567671,,6490,,운암지 수변공원,4.4,1166
283,팔달대교 야경,대구광역시 북구,,,대구광역시 북구 팔달동 524-4,35.895353,128.550766,,75700,,팔달교,4.3,43
284,금호강하중도,대구광역시 북구,,,대구광역시 북구 노곡동 673,35.900092,128.559326,,19500,,하중도 유채꽃단지,4.2,522
285,구암서원,대구광역시 북구,,대구광역시 북구 연암공원로17길 20,대구광역시 북구 산격동 산79-1,35.89881592,128.5989989,,103000,,구암서원,4.0,2
286,침산정,대구광역시 북구,,대구광역시 북구 침산남로9길 118,대구광역시 북구 침산동 1168-3,35.897221,128.5848591,,430000,,침산정(砧山亭),4.4,32
287,산토끼노래동산,경상남도 창녕군,,경상남도 창녕군 이방면 이방로 623,,35.577723262,128.3835799595,,77600,,산토끼노래동산,4.4,779
288,광주광역시공원&광주광역시향교,광주광역시,,광주광역시 남구 중앙로 107번길 15,,35.14707323,126.9100957,,3670000,,광주향교,4.1,41
289,포충사,광주광역시,,광주광역시 남구 포충로 767,,35.08945325,126.8484326,,22600,,광주 포충사,4.4,337
290,광주광역시어린이교통공원,광주광역시,,광주광역시 북구 임방울대로 877,광주광역시 북구 오룡동 1113,35.21837394,126.8544969,,599000,,광주어린이교통공원,4.2,153
291,국립광주광역시과학관,광주광역시,,광주광역시 북구 첨단과기로 235,광주광역시 북구 오룡동 1-6,35.22990781,126.8498705,,343000,,국립광주과학관,4.4,1821
292,국립광주광역시박물관,광주광역시,,광주광역시 북구 하서로 110,광주광역시 북구 매곡동 430,35.18965658,126.8839515,,1410000,,국립광주박물관,4.3,1155
293,김대중 컨벤션센터,광주광역시,,광주광역시 서구 상무누리로 30,광주광역시 서구 치평동 1159-2,35.14677706,126.8404805,,766000,,김대중컨벤션센터,4.1,2486
294,역사문화공원,광주광역시,,광주광역시 광산구 왕버들로 331,광주광역시 광산구 신창동 1173-2,35.19467258,126.8452966,,12500000,,동대문역사문화공원,4.4,582
295,푸른길공원,광주광역시,,,광주광역시 남구 주월동 434-2,35.12748017,126.8964923,,2720000,,푸른길,4.3,316
296,보라매축구공원,광주광역시,,,광주광역시 광산구 신촌동 83-5,35.13932032,126.8229701,,737000,,보라매축구공원,4.2,22
297,운남동근린공원,광주광역시,,광주광역시 광산구 목련로 156,,35.17144137,126.8159402,,11500,,운남동 근린공원,4.2,158
298,경암근린공원,광주광역시,,광주광역시 광산구 하남대로54번안길 133,광주광역시 광산구 하남동 663,35.17828124,126.8000842,,19400,,경암근린공원,4.4,285
